COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
DICLOFENAC	29 day	High	111.000694	4.811606	6.8732133	50.1	23.096718	36.99967	11.0	263.3	107.516495	0.0	12.765459	1.0	22.383205	97.0	10.3	41.12442	975.9999	2761.0	175.998	12.0	264.9996	0.12334736	0.17997912	322.0	8.0	0.100000314	145.0	6.2999997	118.28993	8.80644	13.5	7.4996967	2.4445078	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.000694	4.816729	6.871291	50.1	23.096735	36.999676	11.0	263.3	105.119125	0.0	12.764066	1.0	22.358105	97.0	10.3	41.145058	975.9999	2761.0	175.99803	12.0	264.9996	0.12356505	0.17997915	322.0	8.0	0.100000314	145.0	6.2999997	118.300224	8.806429	13.5	7.499695	2.4478858	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.000694	4.7524724	6.8754544	50.1	23.096722	36.999672	11.0	263.3	106.24741	0.0	12.772684	1.0	22.54264	97.0	10.3	41.131016	975.9999	2761.0	175.99797	12.0	264.9996	0.12285109	0.17997923	322.0	8.0	0.100000314	145.0	6.2999997	118.27771	8.8064785	13.5	7.499689	2.4543662	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.000694	4.7707763	6.874734	50.1	23.096653	36.99967	11.0	263.3	104.942665	0.0	12.767374	1.0	22.31462	97.0	10.3	41.12593	975.9999	2761.0	175.998	12.0	264.9996	0.122762606	0.1799791	322.0	8.0	0.100000314	145.0	6.2999997	118.288704	8.806537	13.5	7.4996986	2.4478602	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.00067	4.81793	6.874369	50.1	23.0967	36.99968	11.0	263.3	107.3818	0.0	12.769668	1.0	22.392675	97.0	10.3	41.144966	975.9999	2761.0	175.99799	12.0	264.9996	0.123138644	0.17997903	322.0	8.0	0.100000314	145.0	6.2999997	118.27806	8.806388	13.5	7.4997005	2.442671	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.00072	4.7861514	6.87648	50.1	23.096764	36.99967	11.0	263.3	105.43808	0.0	12.762676	1.0	22.37138	97.0	10.3	41.153748	975.9999	2761.0	175.99799	12.0	264.9996	0.12295846	0.17997965	322.0	8.0	0.100000314	145.0	6.2999997	118.30735	8.806372	13.5	7.4996977	2.447307	0.40000007	42.0	480.0	34.0	8.0
DICLOFENAC	29 day	High	111.00067	4.715573	6.8715477	50.1	23.096779	36.99967	11.0	263.3	106.2405	0.0	12.76726	1.0	22.473372	97.0	10.3	41.130257	975.9999	2761.0	175.99797	12.0	264.9996	0.121634744	0.1799792	322.0	8.0	0.100000314	145.0	6.2999997	118.29246	8.806563	13.5	7.499696	2.4509892	0.40000007	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2035804	6.848987	50.1	23.09969	37.0	11.0	263.3	425.36984	0.0	13.0	1.0	32.99993	97.0	10.3	24.871517	975.99994	2761.0	175.9995	12.0	265.0	0.0007208681	0.17997462	322.0	8.0	0.1	145.0	6.2999997	117.51768	10.939405	13.5	7.4992228	4.4858174	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.193391	6.8468456	50.1	23.099693	37.0	11.0	263.3	425.4019	0.0	13.0	1.0	32.99993	97.0	10.3	24.877712	975.99994	2761.0	175.9995	12.0	265.0	0.0007137239	0.1799749	322.0	8.0	0.1	145.0	6.2999997	117.49307	10.9189625	13.5	7.4992323	4.4858093	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2156878	6.8452663	50.1	23.099693	37.0	11.0	263.3	425.45663	0.0	13.0	1.0	32.99993	97.0	10.3	24.81064	975.99994	2761.0	175.9995	12.0	265.0	0.00072709797	0.17997426	322.0	8.0	0.1	145.0	6.2999997	117.52336	10.947811	13.5	7.499221	4.4855485	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.171241	6.844348	50.1	23.099691	37.0	11.0	263.3	425.39767	0.0	13.0	1.0	32.99993	97.0	10.3	24.840572	975.99994	2761.0	175.9995	12.0	265.0	0.0007150412	0.1799746	322.0	8.0	0.1	145.0	6.2999997	117.538086	10.94822	13.5	7.499209	4.48571	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.199562	6.8466744	50.1	23.099699	37.0	11.0	263.3	425.4497	0.0	13.0	1.0	32.999928	97.0	10.3	25.129229	975.99994	2761.0	175.99951	12.0	265.0	0.0007166064	0.17997448	322.0	8.0	0.1	145.0	6.2999997	117.53065	10.949417	13.5	7.4992037	4.4856143	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3085833	6.849074	50.1	23.099693	37.0	11.0	263.3	425.32166	0.0	13.0	1.0	32.999928	97.0	10.3	24.840061	975.99994	2761.0	175.9995	12.0	265.0	0.0007292366	0.17997426	322.0	8.0	0.1	145.0	6.2999997	117.51429	10.935333	13.5	7.4992175	4.486075	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.27818	6.850657	50.1	23.09969	37.0	11.0	263.3	425.4429	0.0	13.0	1.0	32.999928	97.0	10.3	24.845573	975.99994	2761.0	175.99951	12.0	265.0	0.0007230997	0.17997432	322.0	8.0	0.1	145.0	6.2999997	117.500374	10.929502	13.5	7.4992113	4.486056	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2991524	6.8492727	50.1	23.099686	37.0	11.0	263.3	425.44244	0.0	13.0	1.0	32.99993	97.0	10.3	24.977127	975.99994	2761.0	175.9995	12.0	265.0	0.0007208991	0.17997447	322.0	8.0	0.1	145.0	6.2999997	117.518906	10.973009	13.5	7.499218	4.4861093	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.204693	6.8487344	50.1	23.099697	37.0	11.0	263.3	425.4034	0.0	13.0	1.0	32.999928	97.0	10.3	24.871742	975.99994	2761.0	175.99951	12.0	265.0	0.00072385906	0.17997463	322.0	8.0	0.1	145.0	6.2999997	117.5157	10.944683	13.5	7.4992375	4.485898	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2154503	6.851302	50.1	23.099693	37.0	11.0	263.3	425.3348	0.0	13.0	1.0	32.999928	97.0	10.3	24.856768	975.99994	2761.0	175.9995	12.0	265.0	0.00072057365	0.17997415	322.0	8.0	0.1	145.0	6.2999997	117.48766	10.952383	13.5	7.4992056	4.48653	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.271757	6.847691	50.1	23.0997	37.0	11.0	263.3	425.3739	0.0	13.0	1.0	32.99993	97.0	10.3	24.779789	975.99994	2761.0	175.9995	12.0	265.0	0.0007224488	0.17997408	322.0	8.0	0.1	145.0	6.2999997	117.48854	10.933973	13.5	7.499195	4.4861555	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2832923	6.852478	50.1	23.099697	37.0	11.0	263.3	425.3255	0.0	13.0	1.0	32.999924	97.0	10.3	25.124605	975.99994	2761.0	175.9995	12.0	265.0	0.0007227898	0.17997468	322.0	8.0	0.1	145.0	6.2999997	117.52069	10.937572	13.5	7.4991946	4.4863324	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1724687	6.8481083	50.1	23.099691	37.0	11.0	263.3	425.36395	0.0	13.0	1.0	32.99993	97.0	10.3	24.892923	975.99994	2761.0	175.9995	12.0	265.0	0.0007079744	0.17997456	322.0	8.0	0.1	145.0	6.2999997	117.51922	10.956755	13.5	7.4992085	4.4861903	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2195244	6.8488865	50.1	23.099686	37.0	11.0	263.3	425.291	0.0	13.0	1.0	32.99993	97.0	10.3	24.786201	975.99994	2761.0	175.9995	12.0	265.0	0.00072681904	0.17997482	322.0	8.0	0.1	145.0	6.2999997	117.5021	10.936575	13.5	7.499215	4.4861546	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1948524	6.848403	50.1	23.099697	37.0	11.0	263.3	425.43787	0.0	13.0	1.0	32.999928	97.0	10.3	24.964825	975.99994	2761.0	175.99951	12.0	265.0	0.0007137549	0.17997448	322.0	8.0	0.1	145.0	6.2999997	117.50346	10.924174	13.5	7.499213	4.486125	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1561666	6.845131	50.1	23.099693	37.0	11.0	263.3	425.4198	0.0	13.0	1.0	32.999928	97.0	10.3	24.791622	975.99994	2761.0	175.99951	12.0	265.0	0.0007148862	0.17997392	322.0	8.0	0.1	145.0	6.2999997	117.5107	10.969204	13.5	7.4992123	4.4859324	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.222498	6.849301	50.1	23.099693	37.0	11.0	263.3	425.3712	0.0	13.0	1.0	32.99993	97.0	10.3	24.976982	975.99994	2761.0	175.9995	12.0	265.0	0.0007232082	0.17997429	322.0	8.0	0.1	145.0	6.2999997	117.502396	10.948764	13.5	7.4992146	4.485943	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2236443	6.84688	50.1	23.099691	37.0	11.0	263.3	425.37653	0.0	13.0	1.0	32.99993	97.0	10.3	24.989914	975.99994	2761.0	175.99951	12.0	265.0	0.0007265401	0.17997438	322.0	8.0	0.1	145.0	6.2999997	117.51531	10.93844	13.5	7.499217	4.485957	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.252238	6.8459997	50.1	23.099693	37.0	11.0	263.3	425.43594	0.0	13.0	1.0	32.999928	97.0	10.3	24.84935	975.99994	2761.0	175.99951	12.0	265.0	0.00071953534	0.17997432	322.0	8.0	0.1	145.0	6.2999997	117.50905	10.959524	13.5	7.499213	4.486007	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2047114	6.8482103	50.1	23.099697	37.0	11.0	263.3	425.46024	0.0	13.0	1.0	32.999928	97.0	10.3	25.048424	975.99994	2761.0	175.9995	12.0	265.0	0.00073168514	0.17997426	322.0	8.0	0.1	145.0	6.2999997	117.4916	10.935701	13.5	7.4992123	4.4858627	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3605657	6.847902	50.1	23.099691	37.0	11.0	263.3	425.43613	0.0	13.0	1.0	32.999928	97.0	10.3	24.763195	975.99994	2761.0	175.9995	12.0	265.0	0.0007111049	0.17997389	322.0	8.0	0.1	145.0	6.2999997	117.53031	10.954444	13.5	7.499214	4.486041	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2462616	6.849792	50.1	23.099686	37.0	11.0	263.3	425.44177	0.0	13.0	1.0	32.99993	97.0	10.3	24.979204	975.99994	2761.0	175.9995	12.0	265.0	0.0007195044	0.1799744	322.0	8.0	0.1	145.0	6.2999997	117.531525	10.935159	13.5	7.499206	4.4860697	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2433186	6.847167	50.1	23.099691	37.0	11.0	263.3	425.39856	0.0	13.0	1.0	32.99993	97.0	10.3	24.921762	975.99994	2761.0	175.9995	12.0	265.0	0.0007152581	0.17997453	322.0	8.0	0.1	145.0	6.2999997	117.54963	10.963232	13.5	7.4992085	4.4859576	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.242403	6.848483	50.1	23.099693	37.0	11.0	263.3	425.3445	0.0	13.0	1.0	32.999928	97.0	10.3	24.864838	975.99994	2761.0	175.9995	12.0	265.0	0.00071987626	0.17997468	322.0	8.0	0.1	145.0	6.2999997	117.508545	10.946375	13.5	7.499214	4.4861603	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2921305	6.846717	50.1	23.099691	37.0	11.0	263.3	425.35046	0.0	13.0	1.0	32.999928	97.0	10.3	24.80905	975.99994	2761.0	175.99951	12.0	265.0	0.000721333	0.17997436	322.0	8.0	0.1	145.0	6.2999997	117.49877	10.908943	13.5	7.4992304	4.4857545	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3224316	6.849362	50.1	23.099691	37.0	11.0	263.3	425.411	0.0	13.0	1.0	32.999928	97.0	10.3	24.874983	975.99994	2761.0	175.9995	12.0	265.0	0.0007193184	0.1799741	322.0	8.0	0.1	145.0	6.2999997	117.49149	10.921714	13.5	7.4992003	4.4862847	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.298194	6.850834	50.1	23.099686	37.0	11.0	263.3	425.4215	0.0	13.0	1.0	32.99993	97.0	10.3	24.833784	975.99994	2761.0	175.99951	12.0	265.0	0.00070503	0.17997444	322.0	8.0	0.1	145.0	6.2999997	117.50791	10.938413	13.5	7.4992046	4.4865546	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2590895	6.847876	50.1	23.099686	37.0	11.0	263.3	425.33652	0.0	13.0	1.0	32.99993	97.0	10.3	24.721375	975.99994	2761.0	175.99951	12.0	265.0	0.0007254553	0.17997405	322.0	8.0	0.1	145.0	6.2999997	117.50528	10.971275	13.5	7.4991817	4.4864483	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3444357	6.8519144	50.1	23.099691	37.0	11.0	263.3	425.40424	0.0	13.0	1.0	32.999928	97.0	10.3	24.855433	975.99994	2761.0	175.99951	12.0	265.0	0.0007215655	0.1799739	322.0	8.0	0.1	145.0	6.2999997	117.53844	10.949648	13.5	7.499215	4.4863834	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2624016	6.84712	50.1	23.09969	37.0	11.0	263.3	425.37634	0.0	13.0	1.0	32.99993	97.0	10.3	24.718966	975.99994	2761.0	175.99951	12.0	265.0	0.00072004675	0.17997444	322.0	8.0	0.1	145.0	6.2999997	117.51444	10.939662	13.5	7.4992113	4.486199	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2426543	6.846283	50.1	23.099691	37.0	11.0	263.3	425.45602	0.0	13.0	1.0	32.999928	97.0	10.3	24.934425	975.99994	2761.0	175.99951	12.0	265.0	0.0007175827	0.17997427	322.0	8.0	0.1	145.0	6.2999997	117.52031	10.938314	13.5	7.499234	4.485697	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2193804	6.8499055	50.1	23.099691	37.0	11.0	263.3	425.33673	0.0	13.0	1.0	32.999928	97.0	10.3	24.954632	975.99994	2761.0	175.99951	12.0	265.0	0.0007197833	0.1799746	322.0	8.0	0.1	145.0	6.2999997	117.518074	10.952976	13.5	7.499216	4.486387	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2484646	6.8448772	50.1	23.099691	37.0	11.0	263.3	425.36163	0.0	13.0	1.0	32.999928	97.0	10.3	24.990683	975.99994	2761.0	175.9995	12.0	265.0	0.0007312822	0.1799743	322.0	8.0	0.1	145.0	6.2999997	117.51082	10.947223	13.5	7.4992256	4.48595	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.241324	6.8461733	50.1	23.099691	37.0	11.0	263.3	425.3791	0.0	13.0	1.0	32.99993	97.0	10.3	24.783762	975.99994	2761.0	175.9995	12.0	265.0	0.0007111669	0.17997444	322.0	8.0	0.1	145.0	6.2999997	117.50528	10.949491	13.5	7.499221	4.4858365	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1923294	6.849293	50.1	23.0997	37.0	11.0	263.3	425.42133	0.0	13.0	1.0	32.99993	97.0	10.3	24.98473	975.99994	2761.0	175.9995	12.0	265.0	0.0007253003	0.17997496	322.0	8.0	0.1	145.0	6.2999997	117.52723	10.921984	13.5	7.4992404	4.4853663	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2406845	6.845728	50.1	23.099693	37.0	11.0	263.3	425.39185	0.0	13.0	1.0	32.99993	97.0	10.3	24.74255	975.99994	2761.0	175.9995	12.0	265.0	0.00072523835	0.17997429	322.0	8.0	0.1	145.0	6.2999997	117.5129	10.973527	13.5	7.4992113	4.486029	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2124095	6.8488393	50.1	23.09969	37.0	11.0	263.3	425.3489	0.0	13.0	1.0	32.99993	97.0	10.3	24.947487	975.99994	2761.0	175.9995	12.0	265.0	0.0007352805	0.17997454	322.0	8.0	0.1	145.0	6.2999997	117.51245	10.969148	13.5	7.4992146	4.4860096	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3119793	6.853668	50.1	23.099693	37.0	11.0	263.3	425.49335	0.0	13.0	1.0	32.999928	97.0	10.3	24.924751	975.99994	2761.0	175.99948	12.0	265.0	0.00071471574	0.17997414	322.0	8.0	0.1	145.0	6.2999997	117.51985	10.910499	13.5	7.499192	4.486243	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1969385	6.8487	50.1	23.0997	37.0	11.0	263.3	425.36136	0.0	13.0	1.0	32.99993	97.0	10.3	24.821146	975.99994	2761.0	175.9995	12.0	265.0	0.00071838853	0.17997438	322.0	8.0	0.1	145.0	6.2999997	117.489136	10.936509	13.5	7.499229	4.4861	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3355756	6.8499694	50.1	23.099699	37.0	11.0	263.3	425.37204	0.0	13.0	1.0	32.999928	97.0	10.3	24.997833	975.99994	2761.0	175.9995	12.0	265.0	0.0007281363	0.17997368	322.0	8.0	0.1	145.0	6.2999997	117.51315	10.954155	13.5	7.4992003	4.486007	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2570543	6.848963	50.1	23.099693	37.0	11.0	263.3	425.31256	0.0	13.0	1.0	32.99993	97.0	10.3	24.879305	975.99994	2761.0	175.9995	12.0	265.0	0.0007129025	0.17997472	322.0	8.0	0.1	145.0	6.2999997	117.51669	10.936142	13.5	7.4992113	4.4864206	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2417445	6.849195	50.1	23.099691	37.0	11.0	263.3	425.4614	0.0	13.0	1.0	32.99993	97.0	10.3	24.929901	975.99994	2761.0	175.9995	12.0	265.0	0.0007058978	0.17997456	322.0	8.0	0.1	145.0	6.2999997	117.54355	10.953558	13.5	7.499201	4.4861155	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.300167	6.8525524	50.1	23.099691	37.0	11.0	263.3	425.39017	0.0	13.0	1.0	32.999928	97.0	10.3	25.020372	975.99994	2761.0	175.9995	12.0	265.0	0.0007208681	0.17997406	322.0	8.0	0.1	145.0	6.2999997	117.531456	10.970304	13.5	7.499199	4.4864554	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.245898	6.8459244	50.1	23.099693	37.0	11.0	263.3	425.47446	0.0	13.0	1.0	32.999928	97.0	10.3	24.937014	975.99994	2761.0	175.99951	12.0	265.0	0.0007140493	0.17997406	322.0	8.0	0.1	145.0	6.2999997	117.52905	10.918202	13.5	7.499223	4.485937	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2378244	6.850268	50.1	23.099684	37.0	11.0	263.3	425.45758	0.0	13.0	1.0	32.999928	97.0	10.3	24.873022	975.99994	2761.0	175.9995	12.0	265.0	0.0007077575	0.17997429	322.0	8.0	0.1	145.0	6.2999997	117.52108	10.951709	13.5	7.499216	4.4861946	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3079967	6.852505	50.1	23.099697	37.0	11.0	263.3	425.38083	0.0	13.0	1.0	32.999928	97.0	10.3	24.81135	975.99994	2761.0	175.9995	12.0	265.0	0.00071600196	0.17997433	322.0	8.0	0.1	145.0	6.2999997	117.53223	10.951871	13.5	7.499221	4.486298	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.323291	6.8499193	50.1	23.099697	37.0	11.0	263.3	425.39453	0.0	13.0	1.0	32.99993	97.0	10.3	24.7379	975.99994	2761.0	175.9995	12.0	265.0	0.0007091522	0.17997466	322.0	8.0	0.1	145.0	6.2999997	117.522484	10.922037	13.5	7.499223	4.4860044	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.211065	6.8484564	50.1	23.099697	37.0	11.0	263.3	425.4158	0.0	13.0	1.0	32.999928	97.0	10.3	25.000227	975.99994	2761.0	175.9995	12.0	265.0	0.00072685	0.17997412	322.0	8.0	0.1	145.0	6.2999997	117.49925	10.941007	13.5	7.499212	4.485855	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.212791	6.848602	50.1	23.099699	37.0	11.0	263.3	425.36868	0.0	13.0	1.0	32.99993	97.0	10.3	24.80096	975.99994	2761.0	175.9995	12.0	265.0	0.00072271226	0.17997456	322.0	8.0	0.1	145.0	6.2999997	117.49991	10.945881	13.5	7.4992146	4.4860907	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.218717	6.850612	50.1	23.099697	37.0	11.0	263.3	425.3365	0.0	13.0	1.0	32.99993	97.0	10.3	24.844265	975.99994	2761.0	175.9995	12.0	265.0	0.0007273614	0.17997429	322.0	8.0	0.1	145.0	6.2999997	117.45379	10.950607	13.5	7.4992075	4.486395	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2750406	6.8498316	50.1	23.09969	37.0	11.0	263.3	425.39862	0.0	13.0	1.0	32.999928	97.0	10.3	24.774597	975.99994	2761.0	175.9995	12.0	265.0	0.0007221699	0.17997438	322.0	8.0	0.1	145.0	6.2999997	117.51351	10.935148	13.5	7.4992003	4.486001	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2532296	6.849459	50.1	23.099684	37.0	11.0	263.3	425.4388	0.0	13.0	1.0	32.999928	97.0	10.3	24.779448	975.99994	2761.0	175.9995	12.0	265.0	0.0007170713	0.17997424	322.0	8.0	0.1	145.0	6.2999997	117.51761	10.943257	13.5	7.4992037	4.4859285	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.212303	6.848004	50.1	23.099693	37.0	11.0	263.3	425.34186	0.0	13.0	1.0	32.99993	97.0	10.3	24.827763	975.99994	2761.0	175.9995	12.0	265.0	0.00071947335	0.17997432	322.0	8.0	0.1	145.0	6.2999997	117.49753	10.961355	13.5	7.499213	4.4860163	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2380567	6.8467717	50.1	23.099693	37.0	11.0	263.3	425.29752	0.0	13.0	1.0	32.999928	97.0	10.3	24.74133	975.99994	2761.0	175.9995	12.0	265.0	0.0007287407	0.17997418	322.0	8.0	0.1	145.0	6.2999997	117.48595	10.915896	13.5	7.4992304	4.4860473	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3023434	6.8502717	50.1	23.099686	37.0	11.0	263.3	425.30057	0.0	13.0	1.0	32.999928	97.0	10.3	24.882973	975.99994	2761.0	175.9995	12.0	265.0	0.0007257962	0.17997487	322.0	8.0	0.1	145.0	6.2999997	117.53303	10.944224	13.5	7.4992027	4.4862833	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2729516	6.8494363	50.1	23.099686	37.0	11.0	263.3	425.49902	0.0	13.0	1.0	32.999928	97.0	10.3	24.882433	975.99994	2761.0	175.99951	12.0	265.0	0.0007109499	0.17997448	322.0	8.0	0.1	145.0	6.2999997	117.53017	10.9282675	13.5	7.4992256	4.485869	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1195283	6.8476353	50.1	23.0997	37.0	11.0	263.3	425.48105	0.0	13.0	1.0	32.999928	97.0	10.3	25.187305	975.99994	2761.0	175.9995	12.0	265.0	0.00070848584	0.17997424	322.0	8.0	0.1	145.0	6.2999997	117.539375	10.961599	13.5	7.4992404	4.485452	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.3106403	6.8527765	50.1	23.09969	37.0	11.0	263.3	425.4254	0.0	13.0	1.0	32.999928	97.0	10.3	24.786089	975.99994	2761.0	175.9995	12.0	265.0	0.00071668386	0.17997463	322.0	8.0	0.1	145.0	6.2999997	117.510605	10.943576	13.5	7.499209	4.486281	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.234853	6.8479805	50.1	23.099699	37.0	11.0	263.3	425.4642	0.0	13.0	1.0	32.999928	97.0	10.3	24.961067	975.99994	2761.0	175.9995	12.0	265.0	0.0007120192	0.17997418	322.0	8.0	0.1	145.0	6.2999997	117.536385	10.952561	13.5	7.4992266	4.4857645	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2571864	6.84831	50.1	23.099693	37.0	11.0	263.3	425.4243	0.0	13.0	1.0	32.999928	97.0	10.3	24.968554	975.99994	2761.0	175.9995	12.0	265.0	0.0007295001	0.17997417	322.0	8.0	0.1	145.0	6.2999997	117.4757	10.940277	13.5	7.4992175	4.4859953	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.225623	6.8489666	50.1	23.099693	37.0	11.0	263.3	425.46112	0.0	13.0	1.0	32.999928	97.0	10.3	24.90956	975.99994	2761.0	175.9995	12.0	265.0	0.0007102525	0.17997417	322.0	8.0	0.1	145.0	6.2999997	117.51394	10.92945	13.5	7.49922	4.4858913	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.179363	6.8462076	50.1	23.09969	37.0	11.0	263.3	425.38162	0.0	13.0	1.0	32.99993	97.0	10.3	24.872112	975.99994	2761.0	175.9995	12.0	265.0	0.0007173502	0.17997456	322.0	8.0	0.1	145.0	6.2999997	117.49842	10.941174	13.5	7.4992256	4.4857	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.1807227	6.849644	50.1	23.099693	37.0	11.0	263.3	425.3516	0.0	13.0	1.0	32.999928	97.0	10.3	24.933857	975.99994	2761.0	175.99951	12.0	265.0	0.00072502135	0.1799746	322.0	8.0	0.1	145.0	6.2999997	117.53797	10.940667	13.5	7.4992123	4.486062	0.4	42.0	480.0	34.0	8.0
INDOMETHACIN	4 day	Low	111.0	7.2672353	6.850435	50.1	23.09969	37.0	11.0	263.3	425.2882	0.0	13.0	1.0	32.999928	97.0	10.3	24.93323	975.99994	2761.0	175.9995	12.0	265.0	0.00073073985	0.17997451	322.0	8.0	0.1	145.0	6.2999997	117.521614	10.966523	13.5	7.4992094	4.486075	0.4	42.0	480.0	34.0	8.0
